account_id,customer_id,Account_type,currency_code,current_balance,available_balance,hold_amount,minimum_balance,Interest_rate,routing_number,Opened_date
279941,4987189,Savings,USD,736870.76,677077.76,59793.0,100,0.0246,504778515,2022-10-28
874363,3074382,Savings,USD,252941.09,230030.58,22910.51,100,0.0203,423489975,2023-11-18
891645,8960987,Savings,USD,656248.19,600136.84,56111.35,100,0.0431,594118448,2023-03-13
690695,4830102,Savings,USD,131471.52,125261.14,6210.38,100,0.0427,403446789,2021-04-16
293809,5232486,Checking,USD,754174.69,738053.38,16121.31,0,0.0192,826011851,2020-05-31
483356,9307374,Checking,USD,415665.67,397828.8,17836.87,0,0.0152,665623424,2023-06-06
149801,1327497,Savings,USD,796533.43,724896.28,71637.15,100,0.0491,661734453,2024-01-30
807213,1497528,Checking,USD,126659.13,122290.46,4368.67,0,0.0193,855358540,2024-02-21
316633,6817266,Checking,USD,525902.12,488825.4,37076.72,0,0.0141,809425972,2020-04-29
208312,9616067,Savings,USD,369436.0,351283.16,18152.84,100,0.0206,872627555,2020-04-14
404250,3464060,Savings,USD,711682.8,703705.67,7977.13,100,0.0273,141564152,2022-06-11
338447,5694268,Savings,USD,343944.3,343195.05,749.25,100,0.0208,136798689,2023-09-23
364627,7560873,Savings,USD,298004.35,285794.45,12209.9,100,0.0247,335775988,2024-08-13
783080,8315624,Checking,USD,897728.33,845022.86,52705.47,0,0.0108,772574440,2020-01-24
424791,1743148,Savings,USD,837888.1,779542.81,58345.29,100,0.0319,246759230,2023-06-12
680545,9003708,Savings,USD,804985.52,747537.91,57447.61,100,0.0474,968910251,2019-12-23
237175,3176285,Savings,USD,392214.92,384928.96,7285.96,100,0.0388,927277347,2023-02-25
175389,2744561,Savings,USD,159028.68,151906.49,7122.19,100,0.0473,939812983,2021-03-05
695506,6967026,Checking,USD,862375.95,837332.3,25043.65,0,0.0185,651870423,2021-05-23
257895,1192095,Savings,USD,547529.73,541720.51,5809.22,100,0.0468,526837363,2023-12-22
372956,1573932,Savings,USD,564390.68,527523.43,36867.25,100,0.0478,739063005,2020-12-19
229304,1756410,Checking,USD,542442.34,540929.67,1512.67,0,0.0171,226375887,2024-02-29
752196,8056243,Checking,USD,331364.2,326727.75,4636.45,0,0.0177,357358642,2023-11-06
269399,5974330,Checking,USD,913286.05,866768.79,46517.26,0,0.0191,162999985,2021-02-12
196254,4494318,Checking,USD,542556.85,536283.22,6273.63,0,0.0186,958390340,2021-11-25
691823,7127322,Savings,USD,787253.37,711928.24,75325.13,100,0.021,132366746,2020-09-20
555748,4813975,Savings,USD,907107.15,897556.89,9550.26,100,0.0448,639761617,2024-11-01
306834,6759440,Checking,USD,353021.66,318601.89,34419.77,0,0.0108,861952265,2024-05-02
958088,8777970,Checking,USD,686250.69,684457.36,1793.33,0,0.0175,251957395,2021-03-09
837185,8121415,Savings,USD,853174.34,812393.15,40781.19,100,0.0495,479268229,2024-05-21
418525,2854432,Checking,USD,636687.32,604671.99,32015.33,0,0.013,253391152,2023-01-17
441867,2066021,Savings,USD,197943.18,189843.02,8100.16,100,0.0232,856739972,2022-06-17
218929,3495890,Checking,USD,853733.79,774504.01,79229.78,0,0.0197,498418475,2023-06-29
159961,4189686,Savings,USD,9248.65,8824.0,424.65,100,0.0248,944277730,2022-01-11
247660,4736456,Checking,USD,856876.79,795818.28,61058.51,0,0.0123,632281840,2022-06-10
170202,8777370,Checking,USD,249256.11,240934.95,8321.16,0,0.0187,590532260,2020-01-04
492823,2490345,Savings,USD,236941.42,216107.29,20834.13,100,0.0493,789709880,2024-02-08
353103,5386935,Checking,USD,830341.83,784554.67,45787.16,0,0.0112,662410496,2020-07-26
564895,7742367,Savings,USD,8104.56,7456.66,647.9,100,0.0415,336092097,2022-07-31
647766,1254085,Savings,USD,684672.57,647268.28,37404.29,100,0.0265,268747479,2024-10-15
798069,3860940,Savings,USD,967013.61,873595.63,93417.98,100,0.0374,671812170,2020-11-19
996403,5218944,Checking,USD,18690.57,18078.38,612.19,0,0.0136,822814545,2022-02-15
439982,2438821,Checking,USD,231831.53,214371.6,17459.93,0,0.0173,304571653,2022-10-07
302179,5908111,Savings,USD,236703.36,228558.84,8144.52,100,0.0493,917632743,2022-09-25
759224,5602484,Savings,USD,304640.33,276388.62,28251.71,100,0.0223,686698902,2022-12-10
383129,9968879,Savings,USD,775972.73,759347.31,16625.42,100,0.0443,951379914,2021-12-07
531096,1597506,Savings,USD,429467.38,410837.9,18629.48,100,0.0468,714307339,2022-05-10
160917,4805919,Savings,USD,734428.6,692843.71,41584.89,100,0.0342,879350071,2021-07-22
466153,9974824,Savings,USD,910731.85,862243.81,48488.04,100,0.0391,916099925,2020-12-20
319312,1754890,Checking,USD,361348.84,359172.11,2176.73,0,0.0127,173802447,2024-10-12
549201,2113249,Savings,USD,548878.37,531547.23,17331.14,100,0.0248,948415567,2023-03-21
911271,6894702,Checking,USD,751320.43,725934.05,25386.38,0,0.0152,927427324,2021-10-08
964506,4198641,Checking,USD,996619.6,984968.97,11650.63,0,0.0151,821566164,2020-06-04
821842,1985360,Checking,USD,615141.2,564018.18,51123.02,0,0.0105,905692396,2024-04-30
332085,7787091,Checking,USD,393197.35,374704.76,18492.59,0,0.0185,323396544,2023-11-04
626481,1791301,Checking,USD,118942.05,116536.7,2405.35,0,0.0149,687610339,2022-08-02
364447,7734396,Savings,USD,67926.69,61249.03,6677.66,100,0.0385,984001014,2023-02-23
960322,6484067,Savings,USD,190907.03,184209.4,6697.63,100,0.0317,508700104,2021-10-04
729648,8121415,Checking,USD,353708.11,320145.91,33562.2,0,0.0102,906120120,2023-07-30
979239,6576411,Savings,USD,660585.72,658584.36,2001.36,100,0.0278,682191196,2024-09-19
207136,9884389,Checking,USD,816812.88,783425.36,33387.52,0,0.0143,238808058,2020-06-26
779672,9320782,Savings,USD,480847.73,459347.74,21499.99,100,0.0379,827443602,2021-06-23
222388,2886231,Checking,USD,832293.49,773475.06,58818.43,0,0.0187,483739503,2024-01-02
102711,1521984,Savings,USD,821254.68,793481.94,27772.74,100,0.0356,438452812,2024-02-26
783854,8896816,Savings,USD,177045.74,170931.63,6114.11,100,0.0382,666686763,2019-12-25
432808,9825267,Checking,USD,280730.68,261369.35,19361.33,0,0.0182,332488339,2023-10-23
543854,9568444,Savings,USD,709855.16,658241.97,51613.19,100,0.0261,952942840,2022-11-09
815898,8336339,Savings,USD,725144.87,673254.11,51890.76,100,0.0329,516696753,2020-07-08
285879,4695458,Savings,USD,537635.97,496548.51,41087.46,100,0.0476,865051034,2024-07-21
310898,6272478,Savings,USD,431567.77,397901.27,33666.5,100,0.0456,357697618,2022-12-03
684887,8448428,Savings,USD,847077.11,801735.59,45341.52,100,0.0288,338808750,2022-05-25
828667,5695625,Savings,USD,668893.86,618011.93,50881.93,100,0.0441,123291843,2020-07-04
936522,4577877,Checking,USD,707400.0,695888.17,11511.83,0,0.0147,932299968,2020-10-31
392887,3071182,Checking,USD,378923.48,360629.73,18293.75,0,0.0128,284390997,2022-07-17
862322,5033233,Checking,USD,447834.36,421796.32,26038.04,0,0.0122,800102507,2020-03-30
303651,1163595,Savings,USD,51509.65,50321.3,1188.35,100,0.0397,183181719,2023-05-31
395169,1133506,Checking,USD,534865.52,525477.72,9387.8,0,0.014,898551001,2022-06-10
990286,8651248,Savings,USD,788647.64,719288.29,69359.35,100,0.0328,542832832,2024-08-24
500225,5788536,Checking,USD,318374.47,296750.77,21623.7,0,0.0125,783556691,2022-05-22
516473,5332366,Checking,USD,586098.87,547855.24,38243.63,0,0.0191,916741132,2020-02-21
313974,8375752,Checking,USD,356724.57,340829.65,15894.92,0,0.0145,556340698,2020-07-05
350044,3861689,Checking,USD,553922.23,518253.23,35669.0,0,0.0106,677800784,2020-02-05
327065,9943173,Savings,USD,957973.86,934587.85,23386.01,100,0.0408,353817107,2022-10-01
634968,1883879,Savings,USD,612220.78,581870.08,30350.7,100,0.0376,918117846,2024-07-26
125882,5810245,Checking,USD,980938.54,931165.86,49772.68,0,0.0165,241933489,2021-07-17
106613,6568300,Savings,USD,612486.28,554580.2,57906.08,100,0.0279,754103028,2022-05-09
815091,7507801,Savings,USD,311330.64,287886.79,23443.85,100,0.0484,131430446,2023-02-03
763031,2617138,Checking,USD,34192.87,31616.33,2576.54,0,0.0193,415000343,2024-05-13
497280,3495274,Savings,USD,954282.09,865644.65,88637.44,100,0.0335,434494055,2022-03-08
683994,8894020,Savings,USD,622960.42,570637.68,52322.74,100,0.0274,397154017,2021-06-30
349419,5048068,Savings,USD,322857.8,317924.93,4932.87,100,0.043,660647415,2023-09-05
302833,5209139,Savings,USD,836606.62,765227.82,71378.8,100,0.042,168078010,2022-01-04
732193,9505720,Savings,USD,108346.27,101867.43,6478.84,100,0.0381,420966685,2020-03-14
617018,8279973,Savings,USD,306097.24,297914.5,8182.74,100,0.027,567744586,2022-08-01
393288,8893094,Savings,USD,80302.8,74816.78,5486.02,100,0.0292,999189230,2023-11-09
798469,7806099,Savings,USD,904951.01,859735.76,45215.25,100,0.0446,585997802,2024-03-27
206879,3597364,Checking,USD,517761.1,471180.52,46580.58,0,0.0193,870119469,2022-03-29
488062,8830652,Checking,USD,304463.68,304427.86,35.82,0,0.0121,781863797,2022-07-31
444422,8384788,Savings,USD,548717.06,544383.32,4333.74,100,0.0461,866462964,2022-12-30
825260,5554638,Checking,USD,897286.7,843502.33,53784.37,0,0.0152,322810599,2023-05-08
613157,9993378,Savings,USD,415765.92,384322.24,31443.68,100,0.0305,412668437,2020-06-01
716181,6899602,Savings,USD,681535.37,645763.81,35771.56,100,0.0277,797460538,2023-07-24
418633,8904835,Savings,USD,785153.64,747441.92,37711.72,100,0.0366,276278217,2020-01-02
509175,5403325,Savings,USD,210288.69,204077.15,6211.54,100,0.0206,154717788,2023-12-28
948740,3636357,Savings,USD,338447.31,331525.93,6921.38,100,0.0204,253839454,2020-01-05
186762,9560998,Savings,USD,332288.89,321474.18,10814.71,100,0.0232,811565949,2023-01-10
345047,4675766,Savings,USD,244266.62,223771.8,20494.82,100,0.0406,385284849,2021-06-12
230553,4891494,Checking,USD,978370.0,937363.18,41006.82,0,0.0117,688336873,2021-10-17
349253,1790252,Checking,USD,710233.96,681941.43,28292.53,0,0.0169,327282979,2023-11-27
183559,5118329,Savings,USD,497828.13,483006.94,14821.19,100,0.0423,798472517,2024-08-04
722218,6147719,Savings,USD,272311.18,264079.95,8231.23,100,0.0465,373194887,2021-06-24
112395,6219166,Checking,USD,819141.92,781319.46,37822.46,0,0.0179,759734204,2023-02-21
885611,9819789,Checking,USD,808727.55,778002.48,30725.07,0,0.0165,445365277,2022-11-22
462698,3431669,Checking,USD,621237.89,616421.81,4816.08,0,0.0143,424269966,2021-07-13
498129,1427107,Checking,USD,517804.0,509391.78,8412.22,0,0.0164,449829264,2024-02-03
730852,7170567,Checking,USD,290163.49,281282.9,8880.59,0,0.0138,677979082,2020-01-11
723862,7910911,Checking,USD,619623.26,594185.84,25437.42,0,0.0164,581497552,2021-01-24
831626,1648917,Checking,USD,837329.76,755962.61,81367.15,0,0.0105,740823060,2020-03-23
725184,6625793,Checking,USD,23272.38,22329.81,942.57,0,0.0171,214259710,2024-07-06
820879,5986424,Savings,USD,223755.91,220049.31,3706.6,100,0.0387,799048713,2022-12-02
570110,6793382,Savings,USD,3302.78,3162.1,140.68,100,0.0363,424275504,2023-06-24
291756,3613455,Savings,USD,176389.24,164620.07,11769.17,100,0.0261,217795551,2020-11-20
161297,2404203,Savings,USD,676433.12,665563.81,10869.31,100,0.0331,580702382,2021-08-18
561517,7150168,Checking,USD,767183.15,764715.27,2467.88,0,0.0102,481785210,2024-09-23
951729,9907391,Savings,USD,102454.68,95377.1,7077.58,100,0.03,842956260,2023-06-01
169787,7975674,Savings,USD,634820.86,598250.54,36570.32,100,0.0263,107701799,2022-10-29
176389,9165963,Checking,USD,751043.73,719735.63,31308.1,0,0.0122,203831147,2020-12-18
453068,9911997,Savings,USD,188740.29,181165.67,7574.62,100,0.0394,756994749,2021-10-09
641945,9261250,Savings,USD,364326.64,347579.21,16747.43,100,0.0401,972169906,2023-02-20
579041,6264195,Checking,USD,95999.6,86543.77,9455.83,0,0.0199,244903362,2024-06-13
603768,2001443,Savings,USD,826533.86,783901.64,42632.22,100,0.046,933210323,2020-03-23
882662,3533014,Checking,USD,374065.66,370437.78,3627.88,0,0.0123,250798631,2023-08-26
956746,4758842,Savings,USD,627713.86,596350.15,31363.71,100,0.0294,480571298,2023-04-29
732890,6738982,Savings,USD,971380.35,959473.09,11907.26,100,0.0301,222616852,2024-09-12
508206,5661209,Savings,USD,747487.21,695963.48,51523.73,100,0.0252,487305808,2022-09-10
774066,7120865,Checking,USD,348277.31,343236.5,5040.81,0,0.0129,120622777,2021-09-05
878240,8034442,Checking,USD,702064.57,673190.62,28873.95,0,0.0162,273969402,2023-01-15
364531,6871584,Checking,USD,683035.12,626551.22,56483.9,0,0.015,570679434,2021-07-10
429033,6658429,Checking,USD,992003.84,918144.47,73859.37,0,0.0163,977278685,2022-02-11
291849,2548560,Savings,USD,27369.32,26625.2,744.12,100,0.0431,654606711,2020-12-22
378197,5805562,Savings,USD,471170.86,452101.25,19069.61,100,0.0324,512597481,2022-09-13
102561,9954366,Savings,USD,515812.49,500943.18,14869.31,100,0.0379,979574986,2022-12-21
331573,4653311,Savings,USD,260321.63,249813.58,10508.05,100,0.0413,627722913,2024-04-20
161446,5505598,Savings,USD,671163.94,651098.63,20065.31,100,0.0448,412787834,2020-12-04
406794,2323150,Checking,USD,486086.34,477935.75,8150.59,0,0.0156,992899491,2023-04-16
245741,7309233,Savings,USD,173781.55,163633.47,10148.08,100,0.0345,275712169,2021-02-21
447597,5098503,Savings,USD,776835.41,734698.01,42137.4,100,0.0247,380975897,2023-04-20
764391,6128873,Savings,USD,173465.11,157774.71,15690.4,100,0.0374,549785846,2020-04-01
765398,9165852,Checking,USD,82546.06,78204.03,4342.03,0,0.0147,953451691,2020-08-03
779899,6722490,Savings,USD,686639.34,667777.65,18861.69,100,0.0309,483281873,2023-02-13
143928,9720814,Savings,USD,630029.4,582677.98,47351.42,100,0.0208,925373715,2021-06-23
899101,5696798,Checking,USD,76760.33,75814.84,945.49,0,0.0116,238904960,2024-05-24
625164,2847560,Checking,USD,742977.63,741692.84,1284.79,0,0.0138,793839979,2020-12-10
172556,6299296,Savings,USD,652248.24,601202.14,51046.1,100,0.0201,325010044,2020-10-19
102912,9453852,Checking,USD,997512.51,947615.3,49897.21,0,0.0158,133932316,2020-01-01
290872,3385036,Checking,USD,259739.85,245182.14,14557.71,0,0.0121,945323803,2021-05-05
827122,3678356,Savings,USD,42151.2,38985.2,3166.0,100,0.0358,337417119,2021-08-03
184070,6940978,Checking,USD,56463.85,54878.57,1585.28,0,0.014,368852710,2023-11-11
456571,4985461,Savings,USD,561617.13,543641.79,17975.34,100,0.0294,778886809,2022-05-27
643967,4702735,Savings,USD,546776.71,530418.39,16358.32,100,0.0284,866235097,2022-08-21
574347,2449914,Checking,USD,570770.41,524913.45,45856.96,0,0.0119,737131644,2020-02-20
482247,4925370,Savings,USD,895748.09,808109.5,87638.59,100,0.0294,986142173,2024-07-01
612270,6134874,Savings,USD,995629.46,921161.58,74467.88,100,0.0303,582727304,2023-12-27
747657,1555336,Checking,USD,17943.63,17676.26,267.37,0,0.0187,803088450,2022-06-16
188767,7380431,Savings,USD,427050.71,401477.56,25573.15,100,0.028,204540718,2022-10-29
608267,7023365,Savings,USD,937665.63,889981.25,47684.38,100,0.025,859689305,2021-03-22
376233,1749846,Checking,USD,83254.02,76064.34,7189.68,0,0.0102,113622870,2020-03-12
886917,6983919,Savings,USD,55334.18,54602.67,731.51,100,0.0457,271461048,2022-10-05
601631,1869156,Savings,USD,954709.67,926641.12,28068.55,100,0.023,371599122,2023-11-26
497802,6602097,Checking,USD,60545.21,54574.92,5970.29,0,0.0104,405710111,2020-03-18
568820,4071556,Savings,USD,632325.48,598996.99,33328.49,100,0.0301,319839676,2023-01-11
438725,2112175,Savings,USD,870922.0,838230.79,32691.21,100,0.0286,529997592,2020-03-19
853205,1147293,Savings,USD,257187.83,234931.03,22256.8,100,0.0347,657176467,2023-07-16
373523,5608686,Savings,USD,405984.65,377506.91,28477.74,100,0.0342,350175042,2020-03-21
857519,5087342,Checking,USD,927681.49,907873.69,19807.8,0,0.0163,362793221,2022-03-04
762463,1402474,Checking,USD,625760.28,617167.4,8592.88,0,0.013,379089426,2019-11-29
301515,1157940,Savings,USD,955578.73,862149.31,93429.42,100,0.0229,440585858,2020-11-25
257424,6925603,Checking,USD,87932.74,86353.77,1578.97,0,0.0197,338524052,2019-12-23
883478,2751674,Savings,USD,451297.02,439647.76,11649.26,100,0.0265,273273145,2023-06-03
506421,2914080,Checking,USD,488816.34,473604.04,15212.3,0,0.0107,274569675,2022-08-05
923043,8059764,Checking,USD,974268.67,947131.46,27137.21,0,0.0137,510532517,2020-08-23
142309,1903539,Checking,USD,447284.34,427250.72,20033.62,0,0.0186,384660161,2023-11-23
584482,5778918,Checking,USD,200329.57,199666.32,663.25,0,0.0133,792789192,2020-02-26
843349,2280254,Checking,USD,576324.65,570543.09,5781.56,0,0.0182,793596452,2021-02-18
229765,9827228,Savings,USD,362567.01,358763.96,3803.05,100,0.0442,646096618,2023-07-08
130397,8604137,Checking,USD,230094.58,223713.63,6380.95,0,0.014,457689312,2024-07-19
586613,4972853,Checking,USD,481657.07,462780.18,18876.89,0,0.0103,978478258,2022-09-08
826789,1858921,Savings,USD,23089.66,22317.37,772.29,100,0.0369,760968732,2020-11-25
889570,2003969,Checking,USD,750796.06,750506.38,289.68,0,0.012,822671461,2020-11-19
704745,6723899,Checking,USD,179392.72,171845.79,7546.93,0,0.0166,584756472,2019-12-26
401045,1103427,Checking,USD,536349.19,517729.67,18619.52,0,0.0114,585133863,2023-12-05
244069,3246154,Savings,USD,112862.46,106797.15,6065.31,100,0.0211,282703013,2020-05-28
891398,9324908,Checking,USD,217451.12,204553.91,12897.21,0,0.0185,631905538,2023-02-12
438793,2941623,Checking,USD,955063.79,943983.81,11079.98,0,0.0172,547275615,2021-05-19
947627,5713293,Checking,USD,145008.39,133793.3,11215.09,0,0.0112,665195258,2020-04-24
755026,7131257,Checking,USD,930478.85,885982.32,44496.53,0,0.0177,592184714,2023-11-13
669089,5263850,Checking,USD,736146.84,688969.69,47177.15,0,0.0152,284915935,2020-07-15
785251,1287448,Checking,USD,718556.94,676779.81,41777.13,0,0.0113,246509292,2022-11-22
773870,2436716,Savings,USD,562802.67,512381.54,50421.13,100,0.0429,338257718,2022-03-06
582446,1681666,Savings,USD,939101.91,846052.68,93049.23,100,0.0218,267573046,2024-08-16
774592,4328987,Checking,USD,415503.58,404951.1,10552.48,0,0.013,375514566,2020-11-04
179336,8448815,Checking,USD,926057.55,867768.52,58289.03,0,0.0162,819649857,2022-06-05
986906,8788156,Checking,USD,24233.24,22099.87,2133.37,0,0.0103,117473634,2019-11-27
768175,4371921,Checking,USD,109836.69,107133.24,2703.45,0,0.0104,652426976,2022-12-18
391972,2536556,Savings,USD,149429.35,148960.35,469.0,100,0.0305,292561128,2023-06-24
320461,7290480,Checking,USD,887.77,832.4,55.37,0,0.0166,592817760,2021-02-11
699079,3447725,Savings,USD,832678.47,777608.36,55070.11,100,0.0224,243973387,2020-06-05
892095,2603864,Checking,USD,696089.98,663811.4,32278.58,0,0.0196,512949353,2023-12-26
535390,3044653,Savings,USD,910515.9,843889.11,66626.79,100,0.0328,891619565,2020-07-13
487559,7515956,Checking,USD,595157.98,585541.54,9616.44,0,0.0134,308639138,2020-10-18
878595,1867033,Checking,USD,989242.66,970555.47,18687.19,0,0.0149,960567158,2021-07-17
728391,2261198,Checking,USD,791134.17,758866.31,32267.86,0,0.0138,465176220,2023-03-22
719258,6996636,Savings,USD,441108.2,420533.83,20574.37,100,0.0444,837435472,2021-11-27
579789,9457972,Checking,USD,166364.57,162878.45,3486.12,0,0.0184,275795744,2022-11-02
879469,5632027,Checking,USD,508689.16,483825.52,24863.64,0,0.0117,461153214,2023-06-30
945958,5454711,Savings,USD,289714.31,265196.04,24518.27,100,0.0366,406483871,2022-11-24
572400,6529979,Checking,USD,576143.68,549721.2,26422.48,0,0.0142,976564767,2023-02-20
825011,7103444,Savings,USD,59163.61,57862.82,1300.79,100,0.0233,213896235,2020-10-21
431863,7522338,Savings,USD,112581.98,103772.67,8809.31,100,0.0397,242243089,2020-05-18
218558,2202358,Checking,USD,741100.08,702929.85,38170.23,0,0.0133,264374075,2020-11-23
607480,6316089,Savings,USD,441436.32,427058.68,14377.64,100,0.0346,455264559,2022-11-20
368390,3331830,Savings,USD,283116.47,278268.43,4848.04,100,0.0397,398105820,2022-07-21
712508,4092557,Checking,USD,569072.95,530063.97,39008.98,0,0.0162,140928910,2023-07-24
698621,3026958,Checking,USD,951092.61,899602.27,51490.34,0,0.0131,342251465,2023-09-03
241961,6794627,Checking,USD,976772.05,885726.06,91045.99,0,0.0125,299477585,2022-05-19
837883,9440310,Checking,USD,850739.06,832567.09,18171.97,0,0.0163,528520910,2022-08-30
431530,1283437,Savings,USD,832040.42,827593.94,4446.48,100,0.0439,949566005,2022-06-10
554572,7038273,Savings,USD,540387.94,505715.56,34672.38,100,0.0238,615004730,2024-03-24
511324,3371404,Checking,USD,741628.76,734929.96,6698.8,0,0.0148,601622078,2022-10-25
987302,3777286,Checking,USD,9102.06,8664.8,437.26,0,0.0175,518006184,2023-02-03
422670,3354728,Savings,USD,287106.82,273552.33,13554.49,100,0.0396,738411661,2021-04-21
560942,9866179,Checking,USD,976908.43,937650.14,39258.29,0,0.012,872747534,2024-03-30
733333,8239200,Checking,USD,185126.91,184773.33,353.58,0,0.0112,129041239,2021-12-20
866355,2607859,Savings,USD,241080.39,240368.66,711.73,100,0.0435,511623261,2021-07-10
882959,1081967,Checking,USD,796388.97,784976.87,11412.1,0,0.0141,906316639,2020-10-13
404351,5859840,Savings,USD,893919.15,876452.64,17466.51,100,0.0475,948238555,2022-01-09
812213,1075409,Checking,USD,498085.35,471258.75,26826.6,0,0.016,781107983,2020-03-02
909327,5787187,Savings,USD,958582.03,943149.17,15432.86,100,0.0282,561564286,2022-10-09
891726,4730815,Checking,USD,728951.3,661593.08,67358.22,0,0.0108,256527223,2019-12-06
420850,7123944,Checking,USD,864669.13,784134.6,80534.53,0,0.0169,597981550,2022-09-03
501901,1074056,Checking,USD,699869.85,667102.44,32767.41,0,0.0134,300823268,2021-09-02
207604,6318443,Savings,USD,287255.03,275869.34,11385.69,100,0.0318,764939332,2020-04-27
267522,8134214,Savings,USD,200422.92,193713.35,6709.57,100,0.0374,650384343,2023-10-17
870300,9416915,Checking,USD,459066.27,419761.04,39305.23,0,0.0196,706133646,2021-06-11
886275,5331933,Checking,USD,639508.56,621606.46,17902.1,0,0.01,832789131,2021-04-22
859383,4146833,Checking,USD,381031.97,367090.05,13941.92,0,0.0194,259425907,2024-06-09
823908,6014103,Savings,USD,501231.31,494105.44,7125.87,100,0.022,991776446,2022-03-15
119538,9785124,Checking,USD,819971.26,745764.76,74206.5,0,0.0145,831673562,2021-03-06
448263,7751661,Savings,USD,546916.72,492704.09,54212.63,100,0.0386,225251421,2021-11-12
480646,2775723,Checking,USD,326327.63,299394.14,26933.49,0,0.0159,833689918,2023-10-07
153611,3519891,Savings,USD,269792.19,245959.36,23832.83,100,0.0203,904543754,2024-04-30
758155,6222555,Savings,USD,511265.29,492983.2,18282.09,100,0.0314,822551354,2023-09-08
276172,1501749,Checking,USD,403812.2,365896.76,37915.44,0,0.0102,280344451,2022-10-22
103181,7234470,Checking,USD,60618.64,59058.86,1559.78,0,0.0141,129474587,2020-10-16
136679,6636299,Savings,USD,219744.21,212162.23,7581.98,100,0.0386,363234080,2020-12-08
325924,4384465,Savings,USD,80608.82,76677.38,3931.44,100,0.0354,300181433,2023-07-19
282602,4505619,Checking,USD,792483.46,737901.7,54581.76,0,0.0171,129978233,2023-10-22
208594,3369142,Checking,USD,413650.42,387148.81,26501.61,0,0.0178,523726262,2021-06-27
513583,5951862,Savings,USD,396469.04,359149.01,37320.03,100,0.0285,685188756,2020-12-19
268844,5542460,Checking,USD,87385.61,83923.65,3461.96,0,0.0176,572948855,2024-03-23
153127,2920860,Checking,USD,490384.11,473755.77,16628.34,0,0.0133,248418579,2020-08-24
119966,1147293,Savings,USD,431586.68,407392.62,24194.06,100,0.03,900359071,2021-01-11
554470,3028435,Checking,USD,77844.09,70643.43,7200.66,0,0.0188,222529486,2023-06-13
829281,7623342,Checking,USD,498502.02,473710.36,24791.66,0,0.0158,366523583,2023-07-12
624719,9675099,Checking,USD,576519.86,565753.2,10766.66,0,0.0138,405662590,2023-08-28
241477,7203905,Checking,USD,113773.03,110832.68,2940.35,0,0.0172,120460792,2022-04-14
245165,6119760,Savings,USD,520530.55,502482.81,18047.74,100,0.0312,842249488,2022-03-09
142050,8652627,Checking,USD,86583.7,82884.36,3699.34,0,0.0129,463647521,2023-03-09
507879,6875686,Savings,USD,758134.55,693615.22,64519.33,100,0.023,877777535,2021-12-20
349158,4139132,Savings,USD,847658.97,772105.66,75553.31,100,0.0257,593834661,2023-05-29
933370,8166484,Checking,USD,353604.68,343663.18,9941.5,0,0.015,808524970,2020-09-06
557171,2723296,Checking,USD,767728.01,733537.57,34190.44,0,0.0121,732004997,2020-12-23
595841,4844926,Savings,USD,849453.98,830538.52,18915.46,100,0.0405,251730664,2023-01-14
269782,4034739,Savings,USD,624389.06,580672.39,43716.67,100,0.0349,836312234,2020-01-09
301530,8926142,Checking,USD,63643.99,58570.22,5073.77,0,0.0115,635314741,2023-06-17
829714,3562531,Savings,USD,794380.66,778994.58,15386.08,100,0.0462,419488257,2022-06-03
465018,6282770,Savings,USD,289724.43,286403.79,3320.64,100,0.0383,273971413,2024-08-06
623824,2993659,Savings,USD,478453.82,432484.01,45969.81,100,0.0484,619000960,2024-11-10
734015,7683446,Savings,USD,391705.41,389686.61,2018.8,100,0.0267,898478696,2020-10-20
889376,3149723,Savings,USD,89489.03,83210.2,6278.83,100,0.0311,420615410,2022-09-03
990361,3366056,Savings,USD,92490.01,89427.78,3062.23,100,0.0341,604548568,2023-06-06
980526,3944407,Checking,USD,846782.92,812374.12,34408.8,0,0.018,419817713,2021-07-18
786189,8040196,Savings,USD,777224.58,749734.97,27489.61,100,0.0251,351482495,2024-07-09
989181,8593433,Savings,USD,168882.93,162748.47,6134.46,100,0.0306,957747209,2021-02-21
488735,1496884,Savings,USD,836112.62,801343.36,34769.26,100,0.0348,976884580,2022-06-28
354914,4541803,Savings,USD,527294.47,522040.46,5254.01,100,0.05,256990081,2023-07-26
699918,1807247,Checking,USD,336605.04,331942.94,4662.1,0,0.0188,110676171,2023-04-01
235861,8433849,Checking,USD,410988.36,406320.82,4667.54,0,0.011,840007585,2022-11-21
270478,4161219,Savings,USD,977920.86,895943.05,81977.81,100,0.0369,839505227,2022-02-25
867878,4813975,Savings,USD,615773.23,559062.25,56710.98,100,0.0234,220088541,2022-05-03
237492,2361048,Savings,USD,623259.68,563470.25,59789.43,100,0.0301,892143394,2023-01-29
785524,4737912,Checking,USD,446126.14,418464.34,27661.8,0,0.0147,838176779,2024-05-04
102014,5743602,Savings,USD,26451.22,25602.44,848.78,100,0.036,896602741,2022-11-07
551427,9468355,Checking,USD,213471.09,199859.97,13611.12,0,0.0148,506973823,2022-10-01
895926,1980863,Savings,USD,757130.86,752126.06,5004.8,100,0.0371,210513531,2023-01-30
454336,5536060,Savings,USD,342736.81,337677.45,5059.36,100,0.048,132173659,2021-04-24
607087,3737737,Checking,USD,498081.42,486805.73,11275.69,0,0.0112,275721953,2023-12-22
