acct_num,cust_number,product_type,currency,balance,usable_balance,min_balance,rate,aba_number,creation_date,branch_code,account_category
282974,4540940,Savings,USD,105309.8,102779.13,100,0.0132,944767290,2021-08-11,8068,Joint
694822,8596136,Savings,USD,569482.45,525554.14,100,0.0427,872314781,2020-10-18,6841,Individual
601405,7248077,Checking,USD,584710.33,571252.25,0,0.0478,137261902,2021-03-08,2793,Joint
495201,9189697,Checking,USD,183295.99,165100.53,0,0.0271,653335792,2021-10-18,9469,Individual
522315,6595284,Savings,USD,515372.65,504223.8,100,0.0364,712682939,2020-02-15,2255,Individual
871732,1346298,Checking,USD,376312.9,363884.02,0,0.0276,469138700,2021-05-10,5993,Individual
181774,3141322,Checking,USD,264445.09,261601.73,0,0.0103,859538238,2020-10-03,6376,Individual
668524,9522865,Checking,USD,782938.5,746165.34,0,0.0263,728602843,2024-09-10,1138,Joint
540402,2772513,Savings,USD,114303.24,110663.84,100,0.0307,317507434,2022-05-24,8392,Joint
595427,2188167,Checking,USD,506193.29,460207.13,0,0.0128,984284199,2023-09-30,9044,Individual
302459,4622076,Checking,USD,954185.15,865885.89,0,0.0147,318053672,2020-12-11,3675,Joint
829838,7021674,Savings,USD,640345.88,631337.63,100,0.0428,953640051,2020-05-01,6579,Individual
597211,3893836,Checking,USD,248888.31,233888.85,0,0.0437,921393237,2020-11-19,3162,Individual
284889,6463356,Savings,USD,55309.1,49873.54,100,0.027,158980402,2023-04-05,7748,Individual
519443,5182507,Savings,USD,134250.22,133323.34,100,0.0292,801965076,2021-10-24,6049,Joint
488732,2520038,Checking,USD,574549.51,527208.2,0,0.0324,464805194,2024-04-21,5921,Joint
294545,2715495,Savings,USD,30614.57,28378.79,100,0.0411,806561524,2023-06-25,3458,Individual
199932,6072821,Checking,USD,594537.59,564346.38,0,0.026,731324842,2024-03-14,6690,Individual
974112,6310208,Checking,USD,51557.73,50984.53,0,0.0383,291348992,2024-06-02,8364,Joint
498466,2318755,Savings,USD,765140.67,743568.75,100,0.0397,772775977,2020-10-19,8499,Individual
802163,9212189,Checking,USD,40818.44,37532.81,0,0.0136,402655241,2023-04-30,8536,Joint
609988,1416153,Checking,USD,394321.96,377061.79,0,0.0478,587585889,2020-04-20,1547,Individual
195593,8394414,Checking,USD,301666.67,292811.76,0,0.0296,524989394,2022-03-05,3288,Joint
940461,3484191,Savings,USD,92110.36,89394.96,100,0.0324,833539538,2019-11-21,2970,Individual
869621,3657174,Savings,USD,203995.28,202030.82,100,0.0119,197352684,2022-12-24,8524,Individual
255362,6003535,Checking,USD,374905.4,366441.66,0,0.041,127416705,2020-11-08,9612,Individual
668540,8199250,Savings,USD,706475.51,644774.29,100,0.0288,716373597,2020-10-14,5586,Individual
941750,2054290,Savings,USD,507860.92,468574.42,100,0.0408,225183868,2023-10-05,6467,Individual
526490,5438300,Savings,USD,724929.14,684002.09,100,0.0327,867731303,2024-01-28,6418,Joint
913998,7398678,Savings,USD,237850.59,217931.39,100,0.0275,931024629,2021-05-01,7650,Individual
663685,4197381,Savings,USD,927097.42,901120.79,100,0.0277,107448399,2021-09-17,3916,Joint
619815,9832465,Savings,USD,921323.24,870912.58,100,0.0179,635631633,2023-11-24,7471,Joint
185208,3705590,Checking,USD,307628.15,283522.16,0,0.0193,883206475,2024-01-13,6055,Joint
169109,7189931,Checking,USD,627847.0,603565.76,0,0.013,457357769,2024-01-03,9805,Joint
613533,4800850,Savings,USD,782069.15,775894.99,100,0.0321,445033029,2022-10-13,4971,Individual
388771,2418796,Savings,USD,621739.41,574830.57,100,0.0479,303872261,2024-01-04,9258,Individual
144497,7695628,Savings,USD,106350.62,99956.01,100,0.0342,765537701,2020-05-07,4927,Individual
374500,2065228,Savings,USD,689203.05,679094.79,100,0.0277,437042082,2021-08-19,5188,Joint
100203,6761368,Checking,USD,569784.14,552989.39,0,0.0413,545067564,2020-06-03,5470,Joint
577218,7670828,Savings,USD,478046.49,463966.32,100,0.0196,391239486,2019-12-08,7817,Joint
250454,1375480,Checking,USD,305608.88,283223.21,0,0.0225,633711425,2022-06-08,5976,Joint
135091,3106479,Checking,USD,860647.62,803838.64,0,0.0404,173600711,2022-04-20,9892,Joint
722055,7286684,Savings,USD,710208.3,645845.71,100,0.0348,803901998,2019-12-29,5135,Joint
863698,8049388,Savings,USD,471583.19,454031.47,100,0.0477,238587007,2021-12-17,3698,Individual
101082,8149426,Savings,USD,976356.7,953126.2,100,0.0299,526036824,2024-08-17,3772,Individual
835061,9392098,Checking,USD,674716.23,656778.87,0,0.0367,544757021,2023-07-03,6615,Individual
473539,8911282,Savings,USD,240807.96,226980.88,100,0.0487,521361568,2022-10-09,4812,Joint
264212,3365754,Checking,USD,813178.58,772515.88,0,0.0188,594356080,2023-11-28,8299,Joint
606120,8288391,Savings,USD,809875.68,743496.97,100,0.013,167217428,2020-08-25,9225,Joint
954927,4198294,Savings,USD,345771.06,333191.89,100,0.0181,230744971,2024-09-02,6968,Joint
862426,1312392,Checking,USD,996795.81,972541.9,0,0.0329,124774646,2020-09-20,3188,Joint
342082,3460247,Checking,USD,455.67,424.38,0,0.0235,718662769,2020-08-01,2001,Individual
181966,2763312,Savings,USD,801353.29,749253.09,100,0.0419,515271619,2022-02-11,3113,Individual
772631,2623835,Savings,USD,985243.5,956015.43,100,0.0342,862967343,2020-03-19,3720,Individual
540657,1200316,Savings,USD,872323.44,867094.19,100,0.0338,402702088,2023-04-19,8358,Joint
877284,4604727,Savings,USD,879919.48,830086.18,100,0.0337,982861810,2022-09-26,7194,Joint
957289,9542560,Checking,USD,421785.03,389189.55,0,0.0327,971285108,2020-04-04,1147,Joint
607963,2236330,Checking,USD,768744.16,759241.09,0,0.0101,262986354,2020-12-24,5283,Joint
626747,6488025,Checking,USD,17843.77,16882.29,0,0.0108,966469616,2022-02-21,5172,Joint
789308,3691320,Checking,USD,594261.51,542287.26,0,0.0482,500604354,2021-05-29,7558,Individual
926382,4343197,Savings,USD,881444.62,800151.95,100,0.0351,381488143,2024-06-23,6335,Joint
466240,7879819,Savings,USD,897573.36,853982.54,100,0.0234,455140269,2020-08-10,9356,Individual
885413,8092207,Savings,USD,946870.82,933637.36,100,0.0334,870440310,2024-02-03,9337,Joint
676824,9834970,Checking,USD,878735.06,797032.19,0,0.0418,466675481,2020-12-15,9274,Joint
471251,3071885,Checking,USD,942463.96,941785.46,0,0.0297,428377190,2020-05-19,2481,Individual
831867,2735567,Checking,USD,60542.83,57643.58,0,0.043,597592493,2024-10-26,4384,Individual
511361,8480843,Savings,USD,898465.87,871657.06,100,0.0268,502386338,2021-01-16,6030,Joint
348118,8186447,Savings,USD,831975.66,775059.41,100,0.0175,874017279,2023-10-12,5216,Joint
297687,8026800,Savings,USD,45214.89,44345.2,100,0.0348,624174093,2020-02-04,5397,Joint
740521,3033194,Checking,USD,46104.86,43034.32,0,0.0205,494079821,2021-02-20,7709,Individual
212421,8039142,Checking,USD,138735.73,132073.84,0,0.0219,537897885,2021-03-21,6157,Individual
416897,8666825,Savings,USD,912850.55,845330.76,100,0.0225,357746684,2022-06-05,6502,Joint
583798,4356975,Checking,USD,248729.39,240712.14,0,0.0479,519461892,2021-07-20,1870,Joint
561540,1117640,Savings,USD,439026.15,423116.35,100,0.02,529368254,2023-02-13,7915,Joint
740320,2195998,Checking,USD,529591.4,508398.24,0,0.0162,165331323,2024-08-23,5661,Joint
721905,7322362,Savings,USD,518499.34,466654.39,100,0.0221,605072314,2022-04-28,4334,Joint
388137,7526547,Savings,USD,646678.45,593203.35,100,0.0363,503093383,2024-07-30,8218,Joint
104869,1061336,Checking,USD,843966.42,776631.84,0,0.0286,895254933,2023-06-19,3696,Individual
627041,7215927,Checking,USD,681038.52,642189.95,0,0.0476,943586211,2022-08-10,8352,Individual
918569,7562626,Savings,USD,301777.22,272251.58,100,0.0115,597612488,2023-10-24,3790,Individual
595871,9386996,Savings,USD,259813.54,256233.61,100,0.0217,250276828,2021-06-15,5557,Individual
979173,8258208,Checking,USD,501975.03,499900.49,0,0.0239,102996181,2020-07-14,2568,Joint
375211,9633477,Savings,USD,414323.81,384167.88,100,0.0236,306393403,2023-01-26,3293,Individual
266031,9745529,Savings,USD,645433.13,585506.62,100,0.0116,754592243,2022-01-05,3153,Individual
875083,2845418,Savings,USD,498556.3,452123.76,100,0.0185,707747157,2023-03-25,8717,Individual
220378,1270166,Checking,USD,838302.83,777288.42,0,0.0148,579107140,2023-08-27,1310,Individual
217336,5501771,Checking,USD,205733.93,190307.02,0,0.0358,623127374,2022-05-15,3378,Joint
513423,4777308,Checking,USD,876789.74,805211.87,0,0.0284,779039720,2023-06-25,8922,Individual
556746,8596605,Checking,USD,968448.56,965943.12,0,0.0264,704931754,2023-05-20,4585,Individual
560293,4940439,Savings,USD,108829.49,101136.64,100,0.0394,259315171,2024-10-22,6518,Individual
148958,6785543,Savings,USD,104641.2,98961.95,100,0.0123,659272528,2020-11-11,1000,Individual
863981,1451391,Savings,USD,223530.13,213463.64,100,0.0231,889825635,2021-10-19,6625,Individual
804302,7418490,Checking,USD,682766.09,664763.5,0,0.0159,756698951,2021-10-06,1236,Individual
914400,2740898,Checking,USD,44423.22,41091.17,0,0.0217,815707541,2021-12-27,3348,Joint
716330,8692776,Savings,USD,907858.91,865938.28,100,0.02,738291922,2021-06-01,5225,Individual
346270,6223809,Savings,USD,969906.52,946425.05,100,0.0354,110946642,2020-05-08,6327,Joint
732933,9995235,Savings,USD,571914.4,548998.03,100,0.0233,496656984,2024-10-30,9098,Joint
790761,5371163,Savings,USD,617258.36,578925.08,100,0.0275,808371820,2022-04-06,6361,Individual
728859,6608797,Savings,USD,958586.68,915440.58,100,0.0324,828362927,2021-05-28,2192,Individual
476034,6740551,Checking,USD,599051.63,582184.98,0,0.0307,738413564,2021-03-10,9986,Individual
404857,3774980,Checking,USD,809145.79,797599.16,0,0.0191,719287123,2022-08-10,2926,Joint
798305,4181172,Savings,USD,159398.07,153323.31,100,0.0307,507663401,2022-09-24,3750,Joint
781339,7031778,Savings,USD,18777.02,18284.79,100,0.0134,988884256,2020-02-14,7965,Individual
638533,3180521,Checking,USD,322293.95,306475.96,0,0.0345,114102121,2021-06-03,1795,Individual
381401,1096553,Checking,USD,741088.4,739177.87,0,0.0372,693437424,2024-09-27,8485,Individual
958415,6942838,Checking,USD,134226.66,130934.24,0,0.0161,831188163,2022-05-06,6018,Joint
569073,5197320,Savings,USD,107208.74,100181.79,100,0.0468,525361871,2020-09-29,7139,Joint
618723,2478765,Checking,USD,633716.98,597831.7,0,0.0345,101629735,2024-05-09,8682,Joint
436911,6719060,Savings,USD,839341.41,765648.57,100,0.038,118278988,2023-10-19,9800,Joint
388647,1498635,Checking,USD,972311.66,909298.46,0,0.0218,880299819,2024-09-26,7081,Individual
202740,3619989,Savings,USD,137725.06,131733.5,100,0.0393,132353561,2021-07-10,4817,Individual
695224,3367595,Savings,USD,601406.29,600327.78,100,0.0335,613645715,2021-06-05,3505,Individual
826267,7063786,Checking,USD,871097.17,816851.95,0,0.0295,870474059,2021-11-22,4800,Individual
606455,5345527,Checking,USD,784830.09,773207.05,0,0.0144,948818803,2023-12-03,3970,Individual
194704,8957541,Savings,USD,125277.08,115772.13,100,0.0321,459159844,2020-05-21,5191,Joint
523050,1360948,Savings,USD,83692.55,78251.32,100,0.0408,720527962,2022-03-08,2667,Individual
706572,3198161,Savings,USD,163619.35,159152.78,100,0.0436,840881439,2022-10-02,5177,Individual
660523,7129616,Checking,USD,298338.49,268754.96,0,0.0421,450041250,2022-12-19,4852,Joint
821234,9248817,Checking,USD,774180.4,734032.9,0,0.0403,669838312,2023-04-17,8973,Individual
165550,6536115,Checking,USD,511397.98,470087.85,0,0.0315,401900872,2023-07-18,4402,Individual
601265,5040554,Savings,USD,640383.51,582755.05,100,0.0255,528261694,2023-06-05,9622,Joint
428037,1766044,Savings,USD,905178.47,822308.22,100,0.0324,244860670,2022-08-16,1355,Joint
470626,4815971,Savings,USD,980792.86,918958.57,100,0.0254,230885238,2019-12-09,2492,Individual
943538,1285118,Checking,USD,71582.84,66155.4,0,0.0101,127481843,2022-11-13,6170,Joint
251853,3402708,Savings,USD,147998.5,147604.39,100,0.0481,499026465,2021-04-15,7346,Individual
173620,7306432,Savings,USD,175091.24,169285.0,100,0.0482,650694393,2022-01-31,6097,Joint
666348,7918793,Checking,USD,559077.69,512479.7,0,0.0109,417457109,2021-02-15,2389,Individual
543456,1364180,Checking,USD,877970.59,793314.65,0,0.0146,119046168,2021-03-02,2384,Joint
258745,6400467,Savings,USD,126654.84,124475.01,100,0.0266,487734461,2024-06-05,2059,Individual
542193,7833627,Savings,USD,406100.7,374570.94,100,0.0486,768425022,2022-07-28,4904,Joint
184544,3850400,Savings,USD,986267.34,958176.01,100,0.014,158152205,2024-06-24,3476,Individual
428411,2875474,Savings,USD,953947.58,933941.6,100,0.0289,406529250,2021-06-19,2795,Individual
979197,6562644,Checking,USD,438191.5,421187.97,0,0.0161,924654641,2022-03-12,9247,Joint
627305,2724029,Savings,USD,834093.9,816438.71,100,0.0135,369621683,2023-01-01,1523,Joint
449146,3402708,Savings,USD,886628.28,862453.46,100,0.0385,141442354,2022-12-07,7462,Joint
262508,5710208,Checking,USD,826966.25,807941.68,0,0.0382,450231789,2021-10-16,5710,Individual
548833,2766897,Checking,USD,164288.12,148631.62,0,0.0254,256441816,2022-06-11,4355,Joint
919303,1744653,Savings,USD,932541.29,852905.45,100,0.0204,931458197,2022-03-14,1192,Joint
437712,4669450,Savings,USD,199385.65,192388.38,100,0.0287,927780309,2021-04-06,2076,Joint
987248,4294007,Savings,USD,649439.94,626204.3,100,0.035,783642915,2020-08-21,5542,Individual
623058,6606428,Checking,USD,613539.04,582197.79,0,0.0253,145449795,2020-06-26,9752,Joint
428897,4195056,Checking,USD,180225.69,179187.52,0,0.0126,126027958,2020-01-17,6492,Joint
369610,1802870,Savings,USD,50162.87,48058.5,100,0.0219,353489610,2022-09-27,2691,Joint
537445,2800115,Checking,USD,296970.26,276374.68,0,0.0294,592399949,2024-06-18,9667,Joint
140865,8912942,Savings,USD,693123.14,653584.67,100,0.0201,462787880,2023-04-29,9714,Joint
472465,4780934,Savings,USD,217162.99,213652.52,100,0.0386,550145535,2022-11-26,1200,Joint
859734,5428532,Checking,USD,611099.42,581839.69,0,0.0414,206469510,2024-01-30,9332,Individual
667769,9295924,Checking,USD,852665.95,827990.15,0,0.0368,435423601,2022-07-18,7026,Individual
360301,1049499,Checking,USD,443342.11,405339.38,0,0.0406,684662875,2020-11-05,7590,Individual
129259,2733469,Savings,USD,542936.83,500965.87,100,0.0211,522891299,2022-12-11,7298,Individual
989088,3746334,Savings,USD,459022.64,447304.14,100,0.0422,353629753,2022-12-10,8610,Joint
929949,2031500,Savings,USD,264977.72,260257.78,100,0.0162,381671691,2023-08-31,2197,Joint
747439,8970246,Savings,USD,851320.01,820362.29,100,0.0319,303080813,2020-08-26,1882,Joint
691004,5181038,Savings,USD,842309.19,770017.64,100,0.0251,314362425,2022-08-03,9884,Joint
613942,6541788,Savings,USD,561788.94,551778.26,100,0.0108,639616003,2023-11-16,4411,Joint
277631,1452512,Checking,USD,139762.06,136545.44,0,0.0293,542669784,2022-10-08,2002,Individual
403182,4647879,Checking,USD,929727.68,918980.22,0,0.0152,612984687,2022-10-29,3544,Joint
598830,1040034,Savings,USD,191917.41,175799.02,100,0.0311,998321519,2022-02-02,6073,Individual
753000,8255445,Checking,USD,485087.19,444541.58,0,0.0491,778210703,2024-10-29,8059,Individual
946871,8688134,Savings,USD,385104.01,374477.34,100,0.015,738049265,2024-08-18,7755,Joint
103535,5468716,Savings,USD,608922.59,604171.37,100,0.0153,602265543,2024-02-11,3376,Individual
582283,5351087,Checking,USD,236003.31,226318.05,0,0.044,692156193,2022-10-05,3347,Individual
949555,2460462,Savings,USD,585230.64,541248.37,100,0.0113,212773566,2023-08-23,5485,Individual
290174,1930122,Savings,USD,763974.87,702068.27,100,0.028,791023453,2021-08-29,7495,Joint
184020,3247013,Savings,USD,206835.66,189491.68,100,0.0448,360556953,2020-09-16,5150,Individual
264189,7459620,Checking,USD,856959.34,785123.29,0,0.0414,404780295,2023-07-06,9279,Individual
177779,2413185,Checking,USD,436220.42,425865.44,0,0.0463,867268424,2024-03-27,2507,Joint
940313,7817366,Savings,USD,382759.81,382445.06,100,0.0495,417510668,2024-06-02,2235,Joint
857236,7519089,Checking,USD,582051.01,533950.89,0,0.0476,905345548,2020-05-29,5214,Individual
990794,5656679,Savings,USD,433970.75,413068.85,100,0.0331,400640736,2020-10-09,1828,Individual
973589,7224142,Checking,USD,74704.8,70721.63,0,0.0443,774439354,2021-11-13,5974,Individual
650443,6525873,Savings,USD,694073.28,659592.67,100,0.0462,361467887,2024-04-15,3350,Individual
800933,4724852,Savings,USD,91622.86,90877.4,100,0.0252,265165005,2023-08-29,7519,Joint
543275,7074471,Checking,USD,999741.09,972647.87,0,0.0194,703253607,2021-07-26,3417,Joint
106758,4970610,Checking,USD,744567.06,702078.65,0,0.0334,727069176,2022-06-15,9652,Individual
774869,1990945,Checking,USD,47180.19,47068.45,0,0.0236,828533484,2020-09-10,2047,Individual
248388,8218150,Checking,USD,922604.98,876828.46,0,0.0333,600276710,2022-03-15,8496,Joint
708251,9408440,Checking,USD,565412.46,510448.73,0,0.0125,301389098,2021-02-13,3643,Joint
550164,8875566,Checking,USD,90206.23,85424.03,0,0.027,166027667,2020-03-05,1959,Individual
913387,7629483,Savings,USD,639875.87,579699.62,100,0.0313,619774165,2024-05-02,3485,Joint
876379,6007066,Checking,USD,791653.61,736681.12,0,0.0165,304538352,2021-05-09,6144,Individual
498029,4854030,Savings,USD,718611.23,670246.61,100,0.0128,458189512,2023-10-12,8192,Joint
840606,4704207,Savings,USD,653578.06,616095.48,100,0.0213,859975641,2022-08-31,8403,Individual
556241,4895119,Savings,USD,932836.81,928864.74,100,0.0106,560757515,2021-12-13,3004,Individual
802632,3792369,Savings,USD,798141.27,749889.37,100,0.0182,886852912,2020-06-25,3270,Individual
431116,8288391,Checking,USD,845835.2,812836.21,0,0.0456,702401867,2022-11-04,5543,Joint
888562,2766621,Checking,USD,318084.55,288497.11,0,0.0145,784705719,2024-11-03,1436,Joint
403259,4681214,Savings,USD,932152.5,882507.25,100,0.0169,714432639,2022-01-16,5279,Joint
840877,5197640,Savings,USD,358469.71,334699.47,100,0.0145,443052296,2023-04-15,7868,Individual
373614,5368234,Checking,USD,339650.24,331080.14,0,0.0359,755835791,2023-04-09,6420,Joint
747483,7929818,Savings,USD,410865.93,382290.73,100,0.0254,456970847,2019-11-27,1737,Joint
611016,8432172,Checking,USD,647950.58,616706.32,0,0.0269,822136122,2024-10-04,3582,Individual
984346,6285364,Checking,USD,320925.22,314682.74,0,0.0242,830762373,2024-03-29,3062,Individual
541965,7103001,Checking,USD,173402.48,165469.99,0,0.0215,705849377,2022-03-07,4368,Joint
487204,8096614,Savings,USD,317544.68,298017.58,100,0.0188,235142348,2019-12-15,1759,Joint
843081,3448450,Savings,USD,194341.12,190092.2,100,0.0419,382601885,2020-03-10,6950,Joint
775761,6779226,Checking,USD,264621.41,261633.95,0,0.0258,952001421,2022-08-28,9763,Individual
717481,1825138,Checking,USD,22232.37,20953.29,0,0.0135,433749406,2020-11-27,7120,Individual
529302,1586073,Checking,USD,599890.65,565408.73,0,0.0402,184289126,2022-10-28,8666,Individual
832947,2157796,Savings,USD,993547.75,968743.32,100,0.0141,253917380,2023-09-19,5140,Joint
686307,4059426,Savings,USD,461981.07,420143.37,100,0.0337,630382949,2024-01-17,7703,Individual
385424,2450843,Savings,USD,163348.25,152719.38,100,0.03,190304325,2023-10-16,8664,Joint
715472,2645475,Savings,USD,921762.43,894940.64,100,0.0245,423018724,2023-04-01,8400,Individual
785682,4784652,Checking,USD,959153.49,923623.59,0,0.0344,271844697,2023-08-21,6873,Individual
171581,1884879,Savings,USD,540762.81,492836.21,100,0.0488,460154531,2024-08-30,5234,Individual
489974,2891674,Checking,USD,125879.02,114427.59,0,0.0452,237676160,2022-02-04,8463,Individual
805077,7956372,Savings,USD,572256.62,553084.54,100,0.023,466102755,2023-03-04,1346,Individual
105580,1476939,Checking,USD,702492.72,670749.43,0,0.0469,652991870,2020-11-04,4412,Individual
950302,8030203,Savings,USD,255461.85,246726.12,100,0.0457,347167499,2023-07-12,2381,Joint
322743,4186897,Savings,USD,164016.72,161823.91,100,0.0216,455910239,2020-10-25,9723,Joint
153497,4289958,Checking,USD,177194.04,175209.74,0,0.0392,375595098,2023-06-05,9650,Individual
817819,2764731,Savings,USD,712179.91,667607.11,100,0.0248,602796059,2023-02-24,7338,Joint
353975,3828230,Savings,USD,919167.89,865101.84,100,0.0152,766923033,2023-06-23,3823,Individual
875631,9441646,Checking,USD,105029.37,96042.37,0,0.0183,910669425,2023-11-26,4143,Individual
353522,6255096,Checking,USD,143221.96,137040.31,0,0.03,457874609,2020-03-09,4223,Joint
280329,2379281,Checking,USD,306282.94,287913.55,0,0.0447,951952900,2023-11-08,3065,Individual
364397,3757692,Savings,USD,974696.36,880140.94,100,0.0376,833761740,2020-11-09,1343,Individual
626229,1802809,Savings,USD,728816.46,714734.05,100,0.0124,925464018,2022-01-01,8519,Joint
878798,5127225,Savings,USD,765363.71,755231.88,100,0.0192,775419551,2020-05-18,9819,Individual
539199,7180723,Checking,USD,556635.09,545742.52,0,0.0388,287824849,2019-11-30,4936,Individual
574046,6644328,Savings,USD,463156.51,458933.22,100,0.0239,114075759,2020-09-23,7341,Joint
768794,9491722,Checking,USD,935360.08,854225.43,0,0.0344,811651532,2024-04-05,3802,Individual
517171,2064762,Savings,USD,690493.4,649640.99,100,0.0328,827140073,2022-09-07,3095,Joint
678767,7904546,Checking,USD,716956.82,646340.43,0,0.0374,697450839,2021-11-09,1829,Joint
267377,2441072,Savings,USD,511254.78,462181.6,100,0.0343,976999617,2020-09-23,8107,Joint
246338,5195972,Savings,USD,377632.22,374976.91,100,0.0428,842868711,2021-06-12,9399,Individual
368609,9546668,Checking,USD,400912.14,390803.1,0,0.0145,345079998,2023-02-05,2082,Individual
811466,4190758,Checking,USD,131122.45,124054.0,0,0.0154,633691859,2023-09-18,3871,Joint
322778,7134815,Checking,USD,620888.63,595795.21,0,0.0386,635549515,2020-09-26,9844,Joint
614514,2280145,Savings,USD,822102.71,790525.23,100,0.0315,397060587,2022-04-19,8637,Individual
699875,7142398,Checking,USD,931256.99,892753.12,0,0.0242,562694091,2021-02-02,1351,Joint
783298,5188544,Checking,USD,428720.21,400205.92,0,0.0475,845962474,2024-11-09,6753,Individual
694824,7993854,Checking,USD,574058.48,556237.76,0,0.0179,777398150,2024-10-21,3078,Joint
355537,5535463,Checking,USD,259466.33,239911.06,0,0.0398,489383430,2022-09-23,1501,Joint
549455,7572537,Checking,USD,929172.79,886869.11,0,0.0407,326556808,2021-01-28,1988,Individual
886340,7327015,Checking,USD,642719.34,641095.66,0,0.0333,395021604,2021-08-09,8240,Individual
119496,9538600,Checking,USD,754102.32,681040.55,0,0.039,539729718,2022-10-25,4768,Joint
463366,8839459,Savings,USD,109343.66,104094.74,100,0.037,168663870,2020-02-09,5275,Individual
525365,3554532,Savings,USD,468191.67,457448.18,100,0.0192,191993535,2022-01-30,6262,Individual
147482,8683334,Checking,USD,284113.35,276684.6,0,0.0345,321709651,2021-09-05,6416,Individual
130799,6381652,Checking,USD,60888.14,57870.82,0,0.0228,330301019,2021-08-12,1560,Individual
769183,5051876,Checking,USD,122211.46,111713.42,0,0.0436,926710073,2022-05-04,9529,Individual
977346,6035956,Checking,USD,569310.79,540369.44,0,0.0456,872592259,2024-08-01,3980,Individual
206993,3012719,Checking,USD,510388.41,506480.81,0,0.0174,356337919,2023-11-13,8193,Individual
491696,5688047,Checking,USD,741941.53,681489.11,0,0.0344,321193258,2023-05-28,2095,Individual
276815,3685966,Checking,USD,333111.28,331714.32,0,0.0458,339484056,2020-10-31,3385,Individual
116781,7609998,Checking,USD,534658.52,514663.18,0,0.0409,121350908,2023-07-26,2206,Joint
800390,8569860,Savings,USD,48154.4,43719.91,100,0.0113,130834404,2022-10-22,6491,Joint
175992,2711432,Savings,USD,643380.2,629191.58,100,0.0245,968999574,2023-02-18,8707,Joint
444976,5895573,Savings,USD,992564.86,924878.58,100,0.0436,820813161,2022-07-19,2480,Individual
338536,8123507,Checking,USD,324256.15,300366.11,0,0.047,394006262,2021-05-31,9178,Joint
295107,8683334,Savings,USD,453294.14,436955.03,100,0.0232,805567143,2022-05-11,5926,Individual
158433,2217071,Checking,USD,517964.54,490640.74,0,0.0487,909051447,2022-04-18,5832,Joint
658605,7320778,Checking,USD,595406.53,588537.37,0,0.03,559601935,2024-05-16,2761,Individual
532426,7947341,Checking,USD,450152.95,434701.45,0,0.041,335356169,2022-03-11,2951,Joint
800403,4709300,Savings,USD,935011.51,910539.45,100,0.0351,439968188,2024-09-04,1789,Joint
444375,4848642,Savings,USD,937918.21,890923.28,100,0.0137,444977644,2024-11-07,7041,Individual
905861,3972390,Savings,USD,964301.55,901802.28,100,0.0404,294138159,2023-07-26,8151,Individual
131967,2449917,Checking,USD,310342.71,309089.55,0,0.0201,623298078,2020-01-28,3970,Joint
521923,3247600,Savings,USD,287303.02,266606.34,100,0.0194,455726120,2020-10-21,9766,Joint
802616,4055202,Checking,USD,467932.56,450094.28,0,0.041,104136446,2021-11-04,8410,Joint
486902,2598169,Savings,USD,275208.13,252941.45,100,0.016,297967929,2023-09-11,3673,Joint
764345,8351320,Savings,USD,15877.79,14725.18,100,0.0164,215646667,2022-01-27,8967,Individual
350283,7816369,Checking,USD,852290.97,825264.35,0,0.0299,552109209,2024-09-30,9451,Joint
131601,5033233,Checking,USD,169676.33,157211.04,0,0.0442,791711390,2020-07-07,2157,Individual
670343,2268553,Savings,USD,569557.63,567972.56,100,0.0213,392691452,2021-01-31,7580,Joint
996621,3501242,Checking,USD,161566.71,146161.68,0,0.0464,945318816,2022-05-21,4419,Joint
685139,8058498,Savings,USD,43396.36,42903.81,100,0.0485,116792832,2021-06-18,1633,Joint
305381,6928830,Savings,USD,715192.78,656684.51,100,0.0443,971116162,2021-05-21,8218,Individual
313274,8913019,Savings,USD,181000.64,174025.54,100,0.0229,590077912,2022-12-23,3794,Individual
121776,2052820,Savings,USD,621424.02,575246.7,100,0.0242,699485832,2021-01-22,6753,Joint
108164,5518560,Checking,USD,315033.74,286982.83,0,0.0417,340713006,2020-12-30,3389,Individual
504679,3288841,Checking,USD,688773.81,654767.02,0,0.011,233256562,2019-12-29,6849,Individual
556672,3418817,Savings,USD,409168.36,389971.75,100,0.0458,940494016,2022-06-18,9669,Joint
221987,4969039,Savings,USD,928311.43,844953.76,100,0.0377,709424587,2023-04-07,4516,Joint
497856,4279706,Savings,USD,368677.57,337207.45,100,0.0165,275557573,2023-01-08,2019,Joint
324181,6731429,Checking,USD,8922.4,8481.43,0,0.026,242828070,2020-10-15,9852,Joint
501612,9204469,Checking,USD,873214.04,819875.72,0,0.0407,832878358,2022-03-09,3922,Individual
299519,2337807,Savings,USD,206566.53,200538.36,100,0.0188,354663693,2023-07-16,1801,Joint
360468,2231430,Savings,USD,383892.69,365347.26,100,0.0241,565917435,2021-05-31,2023,Joint
725399,9818580,Checking,USD,875820.25,811967.05,0,0.0358,631525003,2021-06-24,1771,Individual
733261,4491822,Savings,USD,118527.13,109500.99,100,0.0391,506437129,2024-01-13,8913,Joint
528374,2498750,Savings,USD,136196.61,132439.51,100,0.0239,397072779,2024-10-05,1887,Individual
355979,2407602,Savings,USD,752543.47,727829.94,100,0.0332,394388142,2024-06-12,1680,Joint
412672,8365488,Savings,USD,729266.67,702900.03,100,0.0248,807017632,2020-01-17,2076,Joint
